,objective_kl,advantages_mean,returns_mean
47,3.25048828125,-0.00854442548006773,0.14024916291236877
48,2.671759605407715,0.03832518309354782,0.1735687255859375
49,3.3886866569519043,-0.004526660777628422,0.024445505812764168
50,2.327073574066162,-0.000258263957221061,0.11708326637744904
51,2.0410265922546387,0.011520199477672577,0.10524002462625504
52,1.4907338619232178,0.007798738777637482,0.382203072309494
53,1.5633618831634521,-0.03549390658736229,0.2672309875488281
54,1.1212363243103027,-0.000631494855042547,0.4448392391204834
55,2.1950063705444336,-0.08887094259262085,0.31837525963783264
56,2.12648868560791,0.01666226051747799,0.33290615677833557
57,1.7062596082687378,0.02818821743130684,0.4431811273097992
58,2.0245797634124756,0.029374951496720314,0.3228902816772461
59,2.7018697261810303,0.05883420631289482,0.24024271965026855
60,2.0215468406677246,0.0024659992195665836,0.22666168212890625
61,2.354365825653076,-0.014644883573055267,0.22213923931121826
62,1.880764365196228,-0.020461883395910263,0.39888444542884827
63,1.997900366783142,-0.010692604817450047,0.29841122031211853
64,2.6452953815460205,0.05006342753767967,0.27315279841423035
65,2.2171027660369873,-0.018430953845381737,0.23228907585144043
66,2.6744956970214844,0.011833406053483486,0.34967103600502014
67,1.7473933696746826,0.017720386385917664,0.38512223958969116
68,2.297168254852295,-0.07481124252080917,0.26504936814308167
69,1.8538997173309326,-0.0012979358434677124,0.2568869888782501
70,2.1868550777435303,0.11383223533630371,0.23370909690856934
71,1.6257447004318237,0.002059872495010495,0.2447577714920044
72,2.359588861465454,0.03144148737192154,0.24292448163032532
73,3.0029733180999756,-0.025361811742186546,0.21907229721546173
74,1.7812533378601074,0.06389116495847702,0.3648839592933655
75,2.2893149852752686,0.010801096446812153,0.221164271235466
76,2.3219447135925293,-0.03610885888338089,0.2743304371833801
77,2.0491952896118164,-0.058923400938510895,0.256686270236969
78,1.4337799549102783,0.011032862588763237,0.2752147614955902
79,2.34956431388855,0.03231564909219742,0.2713061273097992
80,2.678133010864258,0.04393189772963524,0.23568971455097198
81,2.6158576011657715,0.024726366624236107,0.2343910187482834
82,2.4565463066101074,0.019438117742538452,0.1943742036819458
83,1.501746654510498,-0.026076411828398705,0.25112685561180115
84,2.5715889930725098,0.015529255382716656,0.2372712641954422
85,1.4637961387634277,0.01491659414023161,0.2442522794008255
86,1.421456217765808,-0.006775765214115381,0.22724483907222748
87,1.700922966003418,-0.0036675676237791777,0.25436848402023315
88,2.8998539447784424,0.03311682865023613,0.20820052921772003
89,1.6569597721099854,-0.02753090299665928,0.22685275971889496
90,1.1696444749832153,0.020031077787280083,0.27756983041763306
91,1.5338914394378662,0.01381246279925108,0.2785608768463135
92,0.9362602233886719,0.029928861185908318,0.45505914092063904
93,1.3641432523727417,0.016180220991373062,0.3561913073062897
94,1.7150988578796387,-0.014841901138424873,0.34540122747421265
95,1.5466746091842651,-0.006025065667927265,0.35316163301467896
96,1.8440061807632446,0.056580204516649246,0.4550569951534271
97,1.898193597793579,0.024453023448586464,0.4245567321777344
98,2.7706079483032227,0.02783331274986267,0.2566889226436615
99,2.4577691555023193,0.028068965300917625,0.43417325615882874
100,1.9907479286193848,0.025970732793211937,0.3944578170776367
101,2.8223867416381836,-0.04463234171271324,0.33228880167007446
102,2.677079677581787,-0.009850765578448772,0.28296542167663574
103,2.0813887119293213,0.02161252312362194,0.3673473298549652
104,3.5497593879699707,-0.004085737746208906,0.2295394390821457
105,2.468654155731201,0.013351380825042725,0.30169153213500977
106,2.264805555343628,0.02198163978755474,0.2676151692867279
107,3.3605599403381348,0.016609597951173782,0.14988267421722412
108,2.330216884613037,0.022671841084957123,0.46611180901527405
109,3.031097650527954,-0.01125617977231741,0.24953027069568634
110,2.4026296138763428,-0.03126193955540657,0.25603002309799194
111,2.2816884517669678,-0.015108092688024044,0.29389116168022156
112,1.6063950061798096,0.028214359655976295,0.5322449803352356
113,2.2581915855407715,0.0187910757958889,0.3120119273662567
114,2.6170430183410645,0.03740872070193291,0.48736897110939026
115,2.6519670486450195,-0.03924009948968887,0.2838495373725891
116,1.6274936199188232,0.08699537813663483,0.324807733297348
117,2.7221732139587402,0.048974424600601196,0.35484299063682556
118,2.6253631114959717,-0.03177588805556297,0.2898732125759125
119,2.6874783039093018,0.0030885410960763693,0.29590824246406555
120,2.1200172901153564,0.024302516132593155,0.36894306540489197
121,2.1581015586853027,-0.00409398740157485,0.31214189529418945
122,2.555175542831421,-0.009830341674387455,0.25168275833129883
123,1.7931575775146484,0.026351604610681534,0.511819064617157
124,2.462282657623291,0.032133232802152634,0.2733718454837799
125,2.4395885467529297,0.03839603811502457,0.37755465507507324
126,2.850335121154785,-0.1022137925028801,0.40785929560661316
127,3.0288782119750977,0.018866540864109993,0.27977481484413147
128,2.764148712158203,0.02720906212925911,0.23678648471832275
129,2.757033586502075,-0.004925818648189306,0.27043819427490234
130,3.260563611984253,0.015205278992652893,0.19309672713279724
131,4.040318489074707,0.007225652225315571,0.17720191180706024
132,3.639777660369873,0.01901962235569954,0.08888202160596848
133,3.0571439266204834,-0.03429259732365608,0.09945465624332428
134,2.766456127166748,-0.042940571904182434,0.15551434457302094
135,1.9269769191741943,-0.002686259103938937,0.19305948913097382
136,1.7690839767456055,-0.03613775223493576,0.22297458350658417
137,1.890031099319458,-0.014503540471196175,0.34842449426651
138,1.8273203372955322,0.035746898502111435,0.389946311712265
139,1.8975633382797241,-0.0039291949942708015,0.31970977783203125
140,2.2959041595458984,-0.04415023699402809,0.24075663089752197
141,1.7474545240402222,0.04519937187433243,0.265025794506073
142,1.7495237588882446,-0.01629455015063286,0.29585886001586914
143,2.580958604812622,0.015392906032502651,0.2705187499523163
144,2.1470232009887695,0.00949089229106903,0.3478579521179199
145,2.226217031478882,0.0017377786571159959,0.28890180587768555
146,2.0320889949798584,-0.003076037857681513,0.25862377882003784
147,2.080115795135498,0.021861158311367035,0.27945706248283386
148,3.5100202560424805,0.05800243839621544,0.3278413712978363
149,1.4979634284973145,-0.000502844515722245,0.30380985140800476
150,3.066213607788086,0.002403924008831382,0.24539251625537872
151,1.4501396417617798,0.002620107028633356,0.4819628894329071
152,1.909346580505371,0.01877521723508835,0.48391541838645935
153,2.491837739944458,-0.02360427752137184,0.29603153467178345
154,2.0015316009521484,0.035387035459280014,0.38409098982810974
155,2.2508134841918945,0.0008814886095933616,0.3578241169452667
156,1.3205547332763672,-0.014837619848549366,0.3324073255062103
157,1.7046866416931152,0.06304354965686798,0.39798593521118164
158,2.3215889930725098,-0.02745497226715088,0.37014129757881165
159,2.616339683532715,-0.027715448290109634,0.32067927718162537
160,2.0406394004821777,0.01435244083404541,0.36748775839805603
161,1.3802502155303955,0.009051497094333172,0.36051252484321594
162,1.3620085716247559,0.01858432963490486,0.35959118604660034
163,1.6027731895446777,-0.01541931089013815,0.31088557839393616
164,1.925702452659607,0.00834499578922987,0.3324566185474396
165,1.7018232345581055,-0.008164539933204651,0.3129730224609375
166,1.9984748363494873,-0.024939700961112976,0.2521686553955078
167,1.8753587007522583,0.036159075796604156,0.31933847069740295
168,1.878096580505371,0.04142313078045845,0.3502311706542969
169,1.9504683017730713,0.018450507894158363,0.5260586142539978
170,2.8537192344665527,-0.004807289224117994,0.3544914722442627
171,2.8553528785705566,-0.005569679196923971,0.32496708631515503
172,1.9758918285369873,0.03779532015323639,0.27914300560951233
173,1.7059707641601562,0.08315577358007431,0.4732080399990082
174,2.2509872913360596,-0.09824587404727936,0.27300581336021423
175,2.608369827270508,0.004088553134351969,0.28835296630859375
176,2.7232253551483154,0.14392034709453583,0.3422524631023407
177,1.855629324913025,-0.00308908405713737,0.28883811831474304
178,1.7459607124328613,0.03368411213159561,0.396379292011261
179,1.7643239498138428,0.02048412524163723,0.3036252558231354
180,1.8690966367721558,-0.029229814186692238,0.33189645409584045
181,1.9378632307052612,0.02314690873026848,0.3032244145870209
182,2.576137065887451,0.038327645510435104,0.1940336674451828
183,2.2078652381896973,-0.00739262392744422,0.24996502697467804
184,2.390745162963867,-0.015366834588348866,0.2276483029127121
185,1.3690836429595947,0.02518708072602749,0.49917998909950256
186,1.7794560194015503,0.011143392883241177,0.5290185809135437
187,0.8175822496414185,-0.0030654289294034243,0.4369930326938629
188,1.345150113105774,0.0016774267423897982,0.5831427574157715
189,2.2118172645568848,-0.023502159863710403,0.4533122479915619
190,2.0533223152160645,0.041632723063230515,0.4926413595676422
191,2.142901659011841,-0.0542757511138916,0.3733910918235779
192,1.7492984533309937,-0.024860147386789322,0.40486404299736023
193,2.2514476776123047,0.011540314182639122,0.32699447870254517
194,1.3581302165985107,-6.379187107086182e-05,0.3366996943950653
195,1.730971336364746,-0.01579454354941845,0.342877060174942
196,1.6618812084197998,0.041492290794849396,0.18751995265483856
197,1.1148085594177246,0.021694114431738853,0.35168513655662537
198,1.4974091053009033,0.014425522647798061,0.31281110644340515
199,1.748054027557373,0.04067301005125046,0.31531190872192383
